BuildingName,Year,Month,TotalUsage
TEKNOPARK PREFABRİK (E-SYC16),2023.0,9.0,37.0
TEKNOPARK PREFABRİK (E-SYC16),2023.0,10.0,56.0
TEKNOPARK PREFABRİK (E-SYC16),2023.0,12.0,76.0
TEKNOPARK PREFABRİK (E-SYC16),2024.0,1.0,37.0
TEKNOPARK PREFABRİK (E-SYC16),2024.0,2.0,51.0
TEKNOPARK PREFABRİK (E-SYC16),2024.0,3.0,44.0
TEKNOPARK PREFABRİK (E-SYC16),2024.0,4.0,59.0
TEKNOPARK PREFABRİK (E-SYC16),2024.0,5.0,35.0
TEKNOPARK PREFABRİK (E-SYC16),2024.0,6.0,84.0
TEKNOPARK PREFABRİK (E-SYC16),2024.0,7.0,101.0
TEKNOPARK PREFABRİK (E-SYC16),2024.0,8.0,141.0
TEKNOPARK TETRA  (E-SYC15),2022.0,2.0,246.0
TEKNOPARK TETRA  (E-SYC15),2022.0,3.0,58.0
TEKNOPARK TETRA  (E-SYC15),2022.0,4.0,142.0
TEKNOPARK TETRA  (E-SYC15),2022.0,5.0,176.0
TEKNOPARK TETRA  (E-SYC15),2022.0,6.0,181.0
TEKNOPARK TETRA  (E-SYC15),2022.0,7.0,113.0
TEKNOPARK TETRA  (E-SYC15),2022.0,8.0,113.0
TEKNOPARK TETRA  (E-SYC15),2022.0,9.0,257.0
TEKNOPARK TETRA  (E-SYC15),2022.0,10.0,205.0
TEKNOPARK TETRA  (E-SYC15),2022.0,11.0,164.0
TEKNOPARK TETRA  (E-SYC15),2022.0,12.0,372.0
TEKNOPARK TETRA  (E-SYC15),2023.0,1.0,195.0
TEKNOPARK TETRA  (E-SYC15),2023.0,2.0,245.0
TEKNOPARK TETRA  (E-SYC15),2023.0,3.0,270.0
TEKNOPARK TETRA  (E-SYC15),2023.0,4.0,221.0
TEKNOPARK TETRA  (E-SYC15),2023.0,5.0,189.0
TEKNOPARK TETRA  (E-SYC15),2023.0,6.0,191.0
TEKNOPARK TETRA  (E-SYC15),2023.0,7.0,159.0
TEKNOPARK TETRA  (E-SYC15),2023.0,8.0,162.0
TEKNOPARK TETRA  (E-SYC15),2023.0,9.0,285.0
TEKNOPARK TETRA  (E-SYC15),2023.0,10.0,144.0
TEKNOPARK TETRA  (E-SYC15),2023.0,12.0,313.0
TEKNOPARK TETRA  (E-SYC15),2024.0,1.0,341.0
TEKNOPARK TETRA  (E-SYC15),2024.0,2.0,266.0
TEKNOPARK TETRA  (E-SYC15),2024.0,3.0,213.0
TEKNOPARK TETRA  (E-SYC15),2024.0,4.0,157.0
TEKNOPARK TETRA  (E-SYC15),2024.0,5.0,142.0
TEKNOPARK TETRA  (E-SYC15),2024.0,6.0,263.0
TEKNOPARK TETRA  (E-SYC15),2024.0,7.0,224.0
TEKNOPARK TETRA  (E-SYC15),2024.0,8.0,267.0
TENİS KORTU (E-SYC21),2022.0,2.0,311.0
TENİS KORTU (E-SYC21),2022.0,3.0,511.0
TENİS KORTU (E-SYC21),2022.0,4.0,368.0
TENİS KORTU (E-SYC21),2022.0,5.0,551.0
TENİS KORTU (E-SYC21),2022.0,6.0,1.0
TENİS KORTU (E-SYC21),2022.0,7.0,2.0
TENİS KORTU (E-SYC21),2022.0,8.0,22.0
TENİS KORTU (E-SYC21),2022.0,9.0,1.0
TENİS KORTU (E-SYC21),2022.0,10.0,31.0
TENİS KORTU (E-SYC21),2022.0,11.0,33.0
TENİS KORTU (E-SYC21),2022.0,12.0,32.0
TENİS KORTU (E-SYC21),2023.0,1.0,94.0
TENİS KORTU (E-SYC21),2023.0,2.0,1316.0
TENİS KORTU (E-SYC21),2023.0,3.0,1363.0
TENİS KORTU (E-SYC21),2023.0,4.0,1326.0
TENİS KORTU (E-SYC21),2023.0,5.0,987.0
TENİS KORTU (E-SYC21),2023.0,6.0,26.0
TENİS KORTU (E-SYC21),2023.0,7.0,3.0
TENİS KORTU (E-SYC21),2023.0,8.0,1.0
TENİS KORTU (E-SYC21),2023.0,9.0,1.0
TENİS KORTU (E-SYC21),2023.0,10.0,74.0
TENİS KORTU (E-SYC21),2023.0,12.0,1550.0
TENİS KORTU (E-SYC21),2024.0,1.0,906.0
TENİS KORTU (E-SYC21),2024.0,2.0,776.0
TENİS KORTU (E-SYC21),2024.0,3.0,715.0
TENİS KORTU (E-SYC21),2024.0,4.0,42.0
TENİS KORTU (E-SYC21),2024.0,5.0,48.0
TENİS KORTU (E-SYC21),2024.0,6.0,56.0
TENİS KORTU (E-SYC21),2024.0,7.0,28.0
TENİS KORTU (E-SYC21),2024.0,8.0,79.0
TETRA TRAFİK ALANI (E-SYC32),2023.0,7.0,576.0
TETRA TRAFİK ALANI (E-SYC32),2023.0,8.0,650.0
TETRA TRAFİK ALANI (E-SYC32),2023.0,9.0,546.0
TETRA TRAFİK ALANI (E-SYC32),2023.0,10.0,1104.0
TETRA TRAFİK ALANI (E-SYC32),2023.0,12.0,1101.0
TETRA TRAFİK ALANI (E-SYC32),2024.0,1.0,1039.0
TETRA TRAFİK ALANI (E-SYC32),2024.0,2.0,743.0
TETRA TRAFİK ALANI (E-SYC32),2024.0,3.0,515.0
TETRA TRAFİK ALANI (E-SYC32),2024.0,4.0,653.0
TETRA TRAFİK ALANI (E-SYC32),2024.0,5.0,702.0
TETRA TRAFİK ALANI (E-SYC32),2024.0,6.0,927.0
TETRA TRAFİK ALANI (E-SYC32),2024.0,7.0,845.0
TETRA TRAFİK ALANI (E-SYC32),2024.0,8.0,106003.0
YURT ŞANTİYESİ (E-SYC35),2023.0,7.0,327.0
YURT ŞANTİYESİ (E-SYC35),2023.0,8.0,111.0
YURT ŞANTİYESİ (E-SYC35),2023.0,9.0,323.0
YURT ŞANTİYESİ (E-SYC35),2023.0,10.0,323.0
YURT ŞANTİYESİ (E-SYC35),2023.0,12.0,385.0
YURT ŞANTİYESİ (E-SYC35),2024.0,1.0,436.0
YURT ŞANTİYESİ (E-SYC35),2024.0,2.0,487.0
YURT ŞANTİYESİ (E-SYC35),2024.0,3.0,501.0
YURT ŞANTİYESİ (E-SYC35),2024.0,4.0,267.0
YURT ŞANTİYESİ (E-SYC35),2024.0,5.0,480.0
YURT ŞANTİYESİ (E-SYC35),2024.0,6.0,203.0
YURT ŞANTİYESİ (E-SYC35),2024.0,7.0,332.0
YURT ŞANTİYESİ (E-SYC35),2024.0,8.0,382.0
